Problem,Package,File,Priority,Line,Description,Rule set,Rule
4,org.elasticsearch.xpack.core.scheduler,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\scheduler\Cron.java,3,307,The method 'getNextValidTimeAfter(long)' has a cyclomatic complexity of 67.,Design,CyclomaticComplexity
5,org.elasticsearch.xpack.core.scheduler,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\scheduler\Cron.java,3,801,The method 'buildExpression(String)' has a cyclomatic complexity of 35.,Design,CyclomaticComplexity
6,org.elasticsearch.xpack.core.scheduler,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\scheduler\Cron.java,3,880,"The method 'storeExpressionVals(int, String, int)' has a cyclomatic complexity of 88.",Design,CyclomaticComplexity
7,org.elasticsearch.xpack.core.scheduler,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\scheduler\Cron.java,3,1053,"The method 'checkNext(int, String, int, int)' has a cyclomatic complexity of 35.",Design,CyclomaticComplexity
8,org.elasticsearch.xpack.core.scheduler,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\scheduler\Cron.java,3,1224,"The method 'addToSet(int, int, int, int)' has a cyclomatic complexity of 81.",Design,CyclomaticComplexity
9,org.elasticsearch.xpack.core.scheduler,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\scheduler\Cron.java,3,1423,"The method 'getLastDayOfMonth(int, int)' has a cyclomatic complexity of 15.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.search.action,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\search\action\AsyncStatusResponse.java,3,43,Avoid long parameter lists.,Design,ExcessiveParameterList
1,org.elasticsearch.xpack.core.searchablesnapshots,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\searchablesnapshots\MountSearchableSnapshotRequest.java,3,37,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.core.searchablesnapshots,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\searchablesnapshots\SearchableSnapshotShardStats.java,3,154,Avoid long parameter lists.,Design,ExcessiveParameterList
1,org.elasticsearch.xpack.core.security,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\CommandLineHttpClient.java,3,7,A value of 24 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.core.security,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\CommandLineHttpClient.java,3,63,"Possible God Class (WMC=47, ATFD=26, TCC=2.222%)",Design,GodClass
3,org.elasticsearch.xpack.core.security,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\CommandLineHttpClient.java,3,261,"The method 'checkClusterHealthWithRetriesWaitingForCluster(String, SecureString, int)' has a cyclomatic complexity of 13.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\SecurityContext.java,3,7,A value of 22 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.core.security,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\SecurityContext.java,3,47,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.core.security,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\SecurityFeatureSetUsage.java,3,70,Avoid long parameter lists.,Design,ExcessiveParameterList
1,org.elasticsearch.xpack.core.security.action,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\action\UpdateIndexMigrationVersionAction.java,3,8,A value of 24 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
1,org.elasticsearch.xpack.core.security.action.apikey,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\action\apikey\ApiKey.java,3,46,"Possible God Class (WMC=55, ATFD=7, TCC=26.877%)",Design,GodClass
2,org.elasticsearch.xpack.core.security.action.apikey,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\action\apikey\ApiKey.java,3,127,Avoid long parameter lists.,Design,ExcessiveParameterList
3,org.elasticsearch.xpack.core.security.action.apikey,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\action\apikey\ApiKey.java,3,289,"The method 'innerToXContent(XContentBuilder, Params)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.action.apikey,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\action\apikey\ApiKeyCredentials.java,3,55,"The method 'parse(SecureString, String, Type)' has a cyclomatic complexity of 12.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.action.apikey,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\action\apikey\CrossClusterApiKeyRoleDescriptorBuilder.java,3,74,The method 'build()' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
2,org.elasticsearch.xpack.core.security.action.apikey,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\action\apikey\CrossClusterApiKeyRoleDescriptorBuilder.java,3,107,The method 'validate(RoleDescriptor)' has a cyclomatic complexity of 24.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.action.apikey,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\action\apikey\GetApiKeyRequest.java,3,93,The method 'validate()' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
2,org.elasticsearch.xpack.core.security.action.apikey,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\action\apikey\GetApiKeyRequest.java,3,150,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.core.security.action.apikey,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\action\apikey\InvalidateApiKeyRequest.java,3,27,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
2,org.elasticsearch.xpack.core.security.action.apikey,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\action\apikey\InvalidateApiKeyRequest.java,3,163,The method 'validate()' has a cyclomatic complexity of 15.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.action.apikey,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\action\apikey\QueryApiKeyResponse.java,3,38,"The constructor 'QueryApiKeyResponse(long, Collection<ApiKey>, Collection<Object[]>, Collection<String>, InternalAggregations)' has a cyclomatic complexity of 14.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.action.privilege,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\action\privilege\PutPrivilegesRequestBuilder.java,3,50,"The method 'source(BytesReference, XContentType)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.action.profile,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\action\profile\SuggestProfilesRequest.java,3,112,"The constructor 'Hint(List<String>, Map<String, Object>)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.action.role,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\action\role\PutRoleRequest.java,3,36,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.core.security.action.role,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\action\role\RoleDescriptorRequestValidator.java,3,35,"The method 'validate(RoleDescriptor, ActionRequestValidationException)' has a cyclomatic complexity of 28.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.action.rolemapping,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\action\rolemapping\PutRoleMappingRequest.java,3,63,The method 'validate(boolean)' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.action.user,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\action\user\HasPrivilegesRequest.java,3,22,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.core.security.action.user,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\action\user\PutUserRequest.java,3,29,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.core.security.action.user,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\action\user\PutUserRequestBuilder.java,3,32,"Possible God Class (WMC=52, ATFD=10, TCC=0.000%)",Design,GodClass
2,org.elasticsearch.xpack.core.security.action.user,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\action\user\PutUserRequestBuilder.java,3,34,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.elasticsearch.xpack.core.security.action.user,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\action\user\PutUserRequestBuilder.java,3,114,"The method 'source(String, BytesReference, XContentType, Hasher)' has a cyclomatic complexity of 31.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.authc,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\Authentication.java,3,7,A value of 29 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.core.security.authc,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\Authentication.java,3,113,"Possible God Class (WMC=234, ATFD=229, TCC=15.868%)",Design,GodClass
3,org.elasticsearch.xpack.core.security.authc,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\Authentication.java,3,113,The class 'Authentication' has a total cyclomatic complexity of 234 (highest 14).,Design,CyclomaticComplexity
4,org.elasticsearch.xpack.core.security.authc,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\Authentication.java,3,113,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
5,org.elasticsearch.xpack.core.security.authc,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\Authentication.java,3,564,The method 'supportsRunAs(AnonymousUser)' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
6,org.elasticsearch.xpack.core.security.authc,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\Authentication.java,3,655,"The method 'doWriteTo(Subject, Subject, AuthenticationType, StreamOutput)' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
7,org.elasticsearch.xpack.core.security.authc,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\Authentication.java,3,773,The method 'toXContentFragment(XContentBuilder)' has a cyclomatic complexity of 14.,Design,CyclomaticComplexity
8,org.elasticsearch.xpack.core.security.authc,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\Authentication.java,3,977,The method 'checkConsistencyForApiKeyAuthenticationType()' has a cyclomatic complexity of 12.,Design,CyclomaticComplexity
9,org.elasticsearch.xpack.core.security.authc,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\Authentication.java,3,1165,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
10,org.elasticsearch.xpack.core.security.authc,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\Authentication.java,3,1511,"The method 'maybeRewriteMetadataForApiKeyRoleDescriptors(TransportVersion, Authentication)' has a cyclomatic complexity of 12.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.authc,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\CrossClusterAccessSubjectInfo.java,3,45,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.core.security.authc,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\Realm.java,3,30,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.core.security.authc,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\RealmConfig.java,3,7,A value of 22 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
1,org.elasticsearch.xpack.core.security.authc,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\RealmSettings.java,3,7,A value of 25 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.core.security.authc,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\RealmSettings.java,3,148,The method 'computeRealmNameToDomainConfigAssociation(Settings)' has a cyclomatic complexity of 20.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.authc,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\Subject.java,3,45,"Possible God Class (WMC=77, ATFD=37, TCC=25.538%)",Design,GodClass
2,org.elasticsearch.xpack.core.security.authc,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\Subject.java,3,45,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.elasticsearch.xpack.core.security.authc,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\Subject.java,3,120,The method 'canAccessResourcesOf(Subject)' has a cyclomatic complexity of 12.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.authc.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\support\BCrypt.java,3,67,"Possible God Class (WMC=72, ATFD=17, TCC=8.571%)",Design,GodClass
2,org.elasticsearch.xpack.core.security.authc.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\support\BCrypt.java,3,67,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.elasticsearch.xpack.core.security.authc.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\support\BCrypt.java,3,1389,"The method 'decode_base64(String, int)' has a cyclomatic complexity of 13.",Design,CyclomaticComplexity
4,org.elasticsearch.xpack.core.security.authc.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\support\BCrypt.java,3,1554,"The method 'crypt_raw(byte[], byte[], int, int[])' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
5,org.elasticsearch.xpack.core.security.authc.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\support\BCrypt.java,3,1596,"The method 'hashpw(SecureString, String)' has a cyclomatic complexity of 15.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.authc.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\support\Hasher.java,3,30,The enum 'Hasher' has a total cyclomatic complexity of 91 (highest 33).,Design,CyclomaticComplexity
2,org.elasticsearch.xpack.core.security.authc.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\support\Hasher.java,3,502,The method 'resolve(String)' has a cyclomatic complexity of 33.,Design,CyclomaticComplexity
3,org.elasticsearch.xpack.core.security.authc.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\support\Hasher.java,3,546,The method 'resolveFromHash(char[])' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
4,org.elasticsearch.xpack.core.security.authc.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\support\Hasher.java,3,648,"The method 'verifyPbkdf2Hash(SecureString, char[], int, String)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
5,org.elasticsearch.xpack.core.security.authc.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\support\Hasher.java,3,692,"The method 'verifyPbkdf2Hash(SecureString, int, int, char[], char[])' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.authc.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\support\UserRoleMapper.java,3,251,The method 'test(FieldValue)' has a cyclomatic complexity of 15.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.authc.support.mapper,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\support\mapper\ExpressionRoleMapping.java,3,7,A value of 23 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.core.security.authc.support.mapper,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\support\mapper\ExpressionRoleMapping.java,3,54,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.core.security.authc.support.mapper.expressiondsl,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authc\support\mapper\expressiondsl\ExpressionParser.java,3,26,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.core.security.authz,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\AuthorizationEngine.java,3,342,The method 'validate(ActionRequestValidationException)' has a cyclomatic complexity of 17.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.authz,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\RoleDescriptor.java,3,7,A value of 38 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.core.security.authz,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\RoleDescriptor.java,3,60,"Possible God Class (WMC=212, ATFD=134, TCC=13.350%)",Design,GodClass
3,org.elasticsearch.xpack.core.security.authz,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\RoleDescriptor.java,3,60,The class 'RoleDescriptor' has a total cyclomatic complexity of 212 (highest 55).,Design,CyclomaticComplexity
4,org.elasticsearch.xpack.core.security.authz,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\RoleDescriptor.java,3,60,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
5,org.elasticsearch.xpack.core.security.authz,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\RoleDescriptor.java,3,170,"The constructor 'RoleDescriptor(String, String[], IndicesPrivileges[], ApplicationResourcePrivileges[], ConfigurableClusterPrivilege[], String[], Map<String, Object>, Map<String, Object>, RemoteIndicesPrivileges[], RemoteClusterPermissions, Restriction, String)' has a cyclomatic complexity of 12.",Design,CyclomaticComplexity
6,org.elasticsearch.xpack.core.security.authz,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\RoleDescriptor.java,3,170,Avoid long parameter lists.,Design,ExcessiveParameterList
7,org.elasticsearch.xpack.core.security.authz,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\RoleDescriptor.java,3,362,The method 'equals(Object)' has a cyclomatic complexity of 14.,Design,CyclomaticComplexity
8,org.elasticsearch.xpack.core.security.authz,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\RoleDescriptor.java,3,539,"The method 'parse(String, XContentParser, boolean)' has a cyclomatic complexity of 33.",Design,CyclomaticComplexity
9,org.elasticsearch.xpack.core.security.authz,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\RoleDescriptor.java,3,656,"The method 'parsePrivilegesToCheck(String, boolean, XContentParser)' has a cyclomatic complexity of 22.",Design,CyclomaticComplexity
10,org.elasticsearch.xpack.core.security.authz,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\RoleDescriptor.java,3,802,"The method 'parseRemoteCluster(String, XContentParser)' has a cyclomatic complexity of 17.",Design,CyclomaticComplexity
11,org.elasticsearch.xpack.core.security.authz,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\RoleDescriptor.java,3,885,"The method 'parseIndexWithOptionalRemoteClusters(String, XContentParser, boolean, boolean, String[])' has a cyclomatic complexity of 55.",Design,CyclomaticComplexity
12,org.elasticsearch.xpack.core.security.authz,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\RoleDescriptor.java,3,1321,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
13,org.elasticsearch.xpack.core.security.authz,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\RoleDescriptor.java,3,1849,"The method 'parse(String, XContentParser)' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.authz,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\RoleMappingMetadata.java,3,41,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.core.security.authz.accesscontrol,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\accesscontrol\DocumentSubsetBitsetCache.java,3,8,A value of 26 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.core.security.authz.accesscontrol,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\accesscontrol\DocumentSubsetBitsetCache.java,3,80,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.core.security.authz.accesscontrol,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\accesscontrol\FieldSubsetReader.java,3,7,A value of 41 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.core.security.authz.accesscontrol,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\accesscontrol\FieldSubsetReader.java,3,69,"Possible God Class (WMC=65, ATFD=20, TCC=2.333%)",Design,GodClass
3,org.elasticsearch.xpack.core.security.authz.accesscontrol,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\accesscontrol\FieldSubsetReader.java,3,69,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.core.security.authz.accesscontrol,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\accesscontrol\SecurityIndexReaderWrapper.java,3,70,The method 'apply(DirectoryReader)' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.authz.permission,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\permission\DocumentPermissions.java,3,50,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.core.security.authz.permission,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\permission\FieldPermissions.java,3,48,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.core.security.authz.permission,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\permission\IndicesPermission.java,3,7,A value of 51 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.core.security.authz.permission,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\permission\IndicesPermission.java,3,61,"Possible God Class (WMC=107, ATFD=89, TCC=18.713%)",Design,GodClass
3,org.elasticsearch.xpack.core.security.authz.permission,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\permission\IndicesPermission.java,3,61,The class 'IndicesPermission' has a total cyclomatic complexity of 107 (highest 23).,Design,CyclomaticComplexity
4,org.elasticsearch.xpack.core.security.authz.permission,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\permission\IndicesPermission.java,3,61,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
5,org.elasticsearch.xpack.core.security.authz.permission,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\permission\IndicesPermission.java,3,179,The method 'buildIndexMatcherPredicateForAction(String)' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
6,org.elasticsearch.xpack.core.security.authz.permission,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\permission\IndicesPermission.java,3,347,"The method 'checkResourcePrivileges(Set<String>, boolean, Set<String>, boolean, Builder)' has a cyclomatic complexity of 16.",Design,CyclomaticComplexity
7,org.elasticsearch.xpack.core.security.authz.permission,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\permission\IndicesPermission.java,3,519,The method 'checkIndex(Group)' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
8,org.elasticsearch.xpack.core.security.authz.permission,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\permission\IndicesPermission.java,3,540,"The method 'size(Map<String, IndexAbstraction>)' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
9,org.elasticsearch.xpack.core.security.authz.permission,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\permission\IndicesPermission.java,3,667,"The method 'buildIndicesAccessControl(String, Map<String, IndexResource>, int, FieldPermissionsCache, Map<String, List<Index>>)' has a cyclomatic complexity of 23.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.authz.permission,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\permission\LimitedRole.java,3,8,A value of 22 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
